Ticker,Exchange,Trades,Total Shares,Total Price Volume
CSCO,J,5968,1129730,2.49E+07
CSCO,K,6399,1881706,4.15E+07
CSCO,P,6964,1966453,4.34E+07
CSCO,Q,14096,5283991,1.17E+08
CSCO,W,299,57575,1.27E+06
CSCO,X,1738,488321,1.08E+07
CSCO,Y,4505,855948,1.89E+07
CSCO,Z,10815,3545877,7.83E+07
CSD,B,20,1755,77971
CSD,C,50,10713,475745
CSD,D,1209,94590,4.20E+06
CSD,J,37,6791,301750
CSD,K,91,24294,1.08E+06
CSD,P,94,14543,646865
CSD,Q,72,9783,434588
CSD,X,4,400,17774
CSD,Y,29,3736,166118
CSD,Z,14,1468,65192.4
CSE,B,368,41119,606253
CSE,C,26,4962,73171.5
CSE,D,1393,183660,2.71E+06
CSE,J,474,49203,725065
CSE,K,419,98312,1.45E+06
CSE,N,696,186130,2.74E+06
CSE,P,851,69409,1.02E+06
CSE,Q,764,111451,1.64E+06
CSE,W,5,500,7385
CSE,X,22,2566,37812.5
CSE,Y,568,67920,1.00E+06
CSE,Z,1245,157741,2.32E+06
CSFL,B,1,100,1002
CSFL,D,53,9528,95318.7
CSFL,J,4,224,2248.15
CSFL,K,8,1533,15252.2
CSFL,P,22,1069,10697.4
CSFL,Q,107,8863,88439.6
CSFL,Y,2,103,1035
CSFL,Z,6,417,4185.08
CSFS,B,12,1202,1260.12
CSFS,C,1,200,206
CSFS,D,62,28736,29901.6
CSFS,J,2,200,204
CSFS,K,125,34828,35878.2
CSFS,N,15,2990,3073.6
CSFS,P,12,1900,1977
CSFS,Q,8,1580,1623.6
CSFS,Y,2,500,521.3
CSFS,Z,2,200,204
CSG,B,152,16370,127119
CSG,C,39,7580,58944.6
CSG,D,1286,268684,2.09E+06
CSG,J,195,22761,177209
CSG,K,344,53120,412471
CSG,N,676,135565,1.05E+06
CSG,P,595,75422,586033
CSG,Q,903,122407,950804
CSG,W,34,3389,26398.4
CSG,X,57,6415,49591.1
CSG,Y,155,16792,130644
CSG,Z,427,46433,361273
CSGP,B,100,7858,1.42E+06
CSGP,D,546,63612,1.15E+07
CSGP,J,24,1971,356783
CSGP,K,96,8652,1.57E+06
CSGP,P,355,32181,5.83E+06
CSGP,Q,828,67264,1.22E+07
CSGP,W,4,382,68926.5
CSGP,X,2,144,26006.8
CSGP,Y,9,528,95784.3
CSGP,Z,155,11799,2.14E+06
CSGS,B,82,6305,184196
CSGS,C,7,668,19515
CSGS,D,382,61580,1.80E+06
CSGS,J,30,2196,64270.4
CSGS,K,80,6419,187757
CSGS,P,178,15106,441549
CSGS,Q,693,49414,1.44E+06
CSGS,W,12,1070,31352.8
CSGS,X,0,0,0
CSGS,Y,47,3746,109540
CSGS,Z,86,6430,187860
CSH,B,163,14975,564001
CSH,C,2,200,7492
CSH,D,583,64066,2.42E+06
CSH,J,36,3331,125055
CSH,K,136,13638,514563
CSH,N,465,48567,1.83E+06
CSH,P,279,25406,960488
CSH,Q,253,22202,837629
CSH,X,29,2771,104869
CSH,Y,24,2271,85615.5
CSH,Z,170,15214,575933
CSI,B,7,700,12793
CSI,D,191,27085,494318
CSI,J,3,300,5471
CSI,K,18,2010,36714.9
CSI,N,95,9414,171770
CSI,P,31,2944,53740
CSI,Q,20,1954,35664.1
CSI,X,0,0,0
CSI,Y,2,165,3017.2
CSI,Z,14,1400,25554
CSII,B,153,14295,447610
CSII,C,36,3070,95895.7
CSII,D,1033,160071,5.02E+06
CSII,J,45,3643,113823
CSII,K,816,89112,2.78E+06
CSII,P,525,56781,1.77E+06
CSII,Q,1212,106432,3.34E+06
CSII,W,9,900,27839
CSII,X,10,929,29026.6
CSII,Y,52,5512,172398
CSII,Z,250,24004,750214
CSIQ,B,843,90956,3.45E+06
CSIQ,C,150,25699,972412
CSIQ,D,6034,1618240,6.11E+07
CSIQ,J,326,34560,1.30E+06
CSIQ,K,4018,801161,3.02E+07
CSIQ,P,3030,486762,1.83E+07
CSIQ,Q,5970,766887,2.90E+07
CSIQ,W,31,2698,99742
CSIQ,X,754,72590,2.72E+06
CSIQ,Y,519,61019,2.30E+06
CSIQ,Z,1664,196915,7.40E+06
CSJ,B,57,5896,620841
CSJ,C,5,194,20426.7
CSJ,D,1289,204646,2.15E+07
CSJ,J,52,5761,606664
CSJ,K,111,28884,3.04E+06
CSJ,P,317,49985,5.26E+06
CSJ,Q,155,36447,3.84E+06
CSJ,W,68,7321,770900
CSJ,X,0,0,0
CSJ,Y,252,28754,3.03E+06
CSJ,Z,131,29326,3.09E+06
CSL,B,189,15240,1.19E+06
CSL,C,26,2760,214865
CSL,D,1140,139322,1.09E+07
CSL,J,49,3425,266470
CSL,K,1823,174113,1.36E+07
CSL,M,0,0,0
CSL,N,1034,115199,8.97E+06
CSL,P,689,62567,4.88E+06
CSL,Q,693,63942,4.98E+06
CSL,X,5,400,31119
CSL,Y,74,5528,430358
CSL,Z,248,22130,1.72E+06
CSLS,D,2,889,20167.7
CSM,D,50,4609,403624
CSM,K,0,0,0
CSM,P,30,6268,548173
CSMA,D,0,0,0
CSMA,P,11,2300,47948
CSMN,D,4,600,12210
CSMN,P,9,1300,26556
CSMN,Z,0,0,0
CSOD,B,102,9753,543463
CSOD,C,24,2086,116005
CSOD,D,839,89844,5.00E+06
CSOD,J,53,4572,254404
CSOD,K,206,20101,1.12E+06
CSOD,P,410,40720,2.28E+06
CSOD,Q,1346,128157,7.15E+06
CSOD,W,21,2194,121943
CSOD,X,12,1000,56023
CSOD,Y,50,4763,265356
CSOD,Z,153,14109,785800
CSP,B,0,0,0
CSP,D,36,11884,78030.4
CSP,K,10,3699,24477.4
CSP,N,34,6396,41987.5
CSP,P,3,300,1969
CSP,Q,5,900,5905
CSP,W,4,104,683.32
CSP,Y,1,91,597.87
CSP,Z,3,367,2411.19
CSPI,B,0,0,0
CSPI,D,8,1000,8049.82
CSPI,P,3,140,1130.2
CSPI,Q,14,1397,11237.4
CSPI,Z,0,0,0
CSQ,B,24,2337,25680.4
CSQ,C,21,4870,53458.2
CSQ,D,459,141461,1.55E+06
CSQ,J,13,1068,11727.6
CSQ,K,23,3423,37567.9
CSQ,P,58,10619,116577
CSQ,Q,242,47647,522511
CSQ,W,26,1832,20116.8
CSQ,X,4,400,4391.5
CSQ,Y,33,8001,87803.3
CSQ,Z,28,4887,53620.1
CSRE,B,13,1060,44436
CSRE,D,36,2921,123057
CSRE,J,5,500,20939
CSRE,K,3,122,5108.7
CSRE,P,20,1906,80792.6
CSRE,Q,74,8318,351023
CSRE,W,0,0,0
CSRE,Y,8,900,37804
CSRE,Z,33,1488,62275.2
CSS,B,2,11,305.14
CSS,D,48,7179,200975
CSS,K,15,2058,57346.2
CSS,N,51,2708,75434.8
CSS,P,34,1162,32384.1
CSS,Q,7,348,9711.68
CSS,Y,5,348,9690.54
CSS,Z,0,0,0
CST,B,229,20921,698874
CST,C,23,2005,66959.3
CST,D,2104,245532,8.20E+06
CST,J,165,14989,500223
CST,K,689,72083,2.41E+06
CST,N,817,95908,3.20E+06
CST,P,1135,53143,1.77E+06
CST,Q,1231,115008,3.84E+06
CST,W,2,200,6717
CST,X,13,1291,43061
CST,Y,76,6645,221523
CST,Z,505,49267,1.64E+06
CSTE,B,68,5695,302589
CSTE,C,7,750,39689.3
CSTE,D,352,42046,2.24E+06
CSTE,J,28,2183,116038
CSTE,K,151,15494,823241
CSTE,P,167,15106,802414
CSTE,Q,612,45164,2.40E+06
CSTE,W,0,0,0
CSTE,X,17,3047,161753
CSTE,Y,37,4450,236664
CSTE,Z,96,7586,402965
CSTM,B,76,7447,171791
CSTM,C,2,200,4557
CSTM,D,982,124628,2.89E+06
CSTM,J,98,13875,322150
CSTM,K,1156,140735,3.23E+06
CSTM,N,478,65421,1.50E+06
CSTM,P,300,35369,820443
CSTM,Q,504,54833,1.27E+06
CSTM,W,15,1488,34393.1
CSTM,X,8,694,15968.1
CSTM,Y,52,4495,103205
CSTM,Z,198,20972,485704
CSU,B,302,28298,692919
CSU,C,12,1180,28983.6
CSU,D,470,74764,1.83E+06
CSU,J,59,7008,171738
CSU,K,153,16803,412029
CSU,N,260,31930,783130
CSU,P,188,18114,444318
CSU,Q,217,20821,510334
CSU,W,2,200,4897
CSU,X,0,0,0
CSU,Y,59,5463,133872
CSU,Z,193,18610,456178
CSUN,B,43,4393,32197.6
CSUN,C,35,7309,54402.7
CSUN,D,683,231935,1.70E+06
CSUN,J,73,6174,45546.1
CSUN,K,272,84742,620094
CSUN,P,199,35284,260752
CSUN,Q,411,80337,589917
CSUN,X,4,811,5963.87
CSUN,Y,31,4452,32532.9
CSUN,Z,90,12949,95184.2
CSV,B,3,312,6391.64
CSV,C,1,400,8200
CSV,D,75,11269,230678
CSV,J,12,1880,38480.5
CSV,K,63,10406,213045
CSV,N,205,41471,847771
CSV,P,606,90817,1.86E+06
CSV,Q,87,8032,164357
CSV,W,4,397,8133.56
CSV,Y,8,685,13995
CSV,Z,21,2401,49113
CSWC,D,32,2969,100771
CSWC,K,15,916,31047.8
CSWC,P,39,3163,107078
CSWC,Q,68,3395,115400
CSWC,W,2,200,6784
CSWC,Y,2,112,3792.74
CSWC,Z,23,2105,71533.5
CSX,B,1081,121019,3.45E+06
CSX,C,32,18562,526257
CSX,D,8163,1457794,4.15E+07
CSX,J,867,104332,2.97E+06
CSX,K,2036,335515,9.54E+06
CSX,N,2667,878644,2.50E+07
CSX,P,1425,184418,5.25E+06
CSX,Q,4172,514739,1.46E+07
CSX,W,99,14186,404074
CSX,X,91,13038,370667
CSX,Y,820,92204,2.63E+06
CSX,Z,2596,314792,8.97E+06
CTAS,B,382,34825,2.06E+06
CTAS,C,6,572,33909.7
CTAS,D,1227,127988,7.59E+06
CTAS,J,156,14794,877132
CTAS,K,319,29176,1.73E+06
CTAS,P,686,62657,3.72E+06
CTAS,Q,2061,181914,1.08E+07
CTAS,W,35,3460,205065
CTAS,X,16,1892,112297
CTAS,Y,184,15321,909092
CTAS,Z,635,58753,3.48E+06
CTB,B,306,30781,775732
CTB,C,101,13709,345393
CTB,D,2887,503754,1.27E+07
CTB,J,247,28828,726254
CTB,K,1298,166245,4.19E+06
CTB,M,0,0,0
CTB,N,1312,253632,6.39E+06
CTB,P,1369,163579,4.12E+06
CTB,Q,2953,334392,8.43E+06
CTB,W,61,6778,170715
CTB,X,33,3484,87565.9
CTB,Y,195,20431,515041
CTB,Z,950,100022,2.52E+06
CTBI,B,3,3,131.81
CTBI,D,55,3495,153609
CTBI,K,10,755,33144.4
CTBI,P,28,225,9873.23
CTBI,Q,130,8469,371675
CTBI,W,0,0,0
CTBI,Y,0,0,0
CTBI,Z,3,107,4704.14
CTC,C,1,100,201
CTC,D,99,15530,32075.1
CTC,J,0,0,0
CTC,K,2,200,432
CTC,N,13,1350,2802
CTC,P,19,1851,3894.59
CTC,Q,8,768,1592.8
CTC,Y,6,1800,3762
CTC,Z,11,2050,4319
CTCH,C,2,200,604
CTCH,D,37,19453,57851.2
CTCH,K,31,13528,40143.5
CTCH,P,70,9288,27698.4
CTCH,Q,18,2651,7874.54
CTCH,W,0,0,0
CTCH,Y,1,800,2383.2
CTCH,Z,9,1925,5709.5
CTCM,B,233,27025,346197
CTCM,C,18,2099,26705.7
CTCM,D,1702,242455,3.13E+06
CTCM,J,145,17345,222853
CTCM,K,645,76016,978042
CTCM,P,640,76040,976521
CTCM,Q,1696,191033,2.45E+06
CTCM,W,28,2531,32297.1
CTCM,X,44,4100,52316
CTCM,Y,139,19354,248384
CTCM,Z,501,52733,674501
CTCT,B,58,5593,165767
CTCT,C,2,200,5919
CTCT,D,293,37436,1.11E+06
CTCT,J,49,3913,115961
CTCT,K,154,14966,443180
CTCT,P,250,22720,672675
CTCT,Q,687,66189,1.96E+06
CTCT,W,15,1475,43731
CTCT,X,28,3946,116878
CTCT,Y,28,2827,83860
CTCT,Z,46,3280,97107.6
CTF,A,14,2279,39295.7
CTF,C,0,0,0
CTF,D,97,30893,532350
CTF,K,17,2503,43166.7
CTF,P,88,10996,189552
CTF,Q,43,6788,117010
CTF,Y,1,400,6888
CTF,Z,25,5094,87863.5
CTG,B,0,0,0
CTG,D,33,3264,58045
CTG,J,2,200,3552
CTG,K,18,897,16042.7
CTG,P,150,10500,186479
CTG,Q,98,5593,99415.1
CTG,Y,3,295,5233.3
CTG,Z,20,881,15630.2
CTHR,B,2,200,913
CTHR,C,3,300,1383
CTHR,D,316,95472,439218
CTHR,J,7,1063,4867.69
CTHR,K,231,56432,259686
CTHR,P,92,24802,113207
CTHR,Q,114,18644,85611.8
CTHR,W,0,0,0
CTHR,Y,11,1600,7355
CTHR,Z,8,900,4131
CTIB,Q,0,0,0
CTIC,A,72,11035,28572.4
CTIC,B,606,93335,241095
CTIC,C,149,76362,199413
CTIC,D,5993,3706857,9.61E+06
CTIC,J,867,189838,488430
CTIC,K,2191,1202402,3.11E+06
CTIC,P,1621,382884,985126
CTIC,Q,2900,1139876,2.94E+06
CTIC,W,114,12190,31799.7
CTIC,X,47,24016,61029.1
CTIC,Y,653,138416,357038
CTIC,Z,1887,407867,1.05E+06
CTL,B,1009,106552,3.29E+06
CTL,C,24,3990,123430
CTL,D,8027,1518830,4.70E+07
CTL,J,854,92928,2.87E+06
CTL,K,1721,292697,9.05E+06
CTL,N,1779,551859,1.70E+07
CTL,P,1550,199107,6.15E+06
CTL,Q,4264,622686,1.93E+07
CTL,W,151,16843,519950
CTL,X,72,9072,279744
CTL,Y,632,67850,2.09E+06
CTL,Z,2332,272325,8.41E+06
CTO,A,3,134,4813.6
CTO,C,2,297,10692
CTO,D,7,609,21920.9
CTO,K,1,2,71.84
CTO,P,25,877,31552.2
CTO,Q,1,1,36.06
CTO,Z,2,100,3606
CTP,A,33,5278,34233.7
CTP,B,1,100,659
CTP,C,12,2231,14594.5
CTP,D,73,11243,73674.1
CTP,K,17,1938,12795.8
CTP,P,20,1938,13003
CTP,Q,4,262,1787.2
CTP,Y,2,300,1962
CTP,Z,2,200,1320.5
CTQ,B,1,106,2591.7
CTQ,C,15,1832,44825
CTQ,D,162,28151,689285
CTQ,J,6,700,17153
CTQ,K,39,8086,198090
CTQ,N,77,16480,403453
CTQ,P,8,900,22089
CTQ,Q,14,1662,40739.5
CTQ,X,1,100,2449
CTQ,Y,3,500,12266
CTQ,Z,0,0,0
CTR,B,6,708,15137.7
CTR,C,3,300,6423
CTR,D,167,41324,883986
CTR,J,0,0,0
CTR,K,5,334,7155.24
CTR,N,80,9725,208106
CTR,P,13,1128,24140.7
CTR,Q,9,625,13382.5
CTR,Y,7,573,12250.8
CTR,Z,5,500,10695
CTRL,B,39,3671,72950.4
CTRL,C,3,125,2496.75
CTRL,D,232,27168,540278
CTRL,J,14,1400,27787
CTRL,K,70,7878,156736
CTRL,P,57,4822,95937.8
CTRL,Q,224,23998,479230
CTRL,W,3,288,5678.16
CTRL,Y,32,2638,52356.7
CTRL,Z,26,1747,34716.4
CTRN,B,39,3407,57233.8
CTRN,C,0,0,0
CTRN,D,179,21380,358955
CTRN,J,8,851,14252
CTRN,K,75,7833,132168
CTRN,P,57,4190,70332.3
CTRN,Q,274,23292,391934
CTRN,W,2,200,3358
CTRN,X,1,3,49.8
CTRN,Y,19,2220,37003.5
CTRN,Z,52,3839,64598.5
CTRP,B,4210,552351,2.22E+07
CTRP,C,505,77621,3.13E+06
CTRP,D,33990,8574069,3.45E+08
CTRP,J,3002,400438,1.62E+07
CTRP,K,13620,2223751,8.92E+07
CTRP,M,1,19500,782225
CTRP,P,15861,2348710,9.40E+07
CTRP,Q,26357,4549162,1.82E+08
CTRP,W,1051,181497,7.31E+06
CTRP,X,621,68604,2.76E+06
CTRP,Y,2585,320598,1.29E+07
CTRP,Z,10854,1493832,5.98E+07
CTRX,B,671,67266,3.32E+06
CTRX,C,88,9012,443102
CTRX,D,3910,547885,2.70E+07
CTRX,J,490,50002,2.47E+06
CTRX,K,1747,224467,1.11E+07
CTRX,M,1,100,4963
CTRX,P,1299,132157,6.53E+06
CTRX,Q,3568,357962,1.77E+07
CTRX,W,172,18728,924744
CTRX,X,41,3768,186628
CTRX,Y,613,57628,2.85E+06
CTRX,Z,871,88471,4.37E+06
CTS,B,5,446,9119.78
CTS,D,107,8954,183392
CTS,J,1,1,20.45
CTS,K,24,2506,51106
CTS,N,217,18336,375544
CTS,P,100,6459,132425
CTS,Q,83,5568,114078
CTS,W,7,26,531.7
CTS,X,8,610,12482.3
CTS,Y,17,1374,28030.1
CTS,Z,31,1730,35463.1
CTSH,B,553,45954,4.57E+06
CTSH,C,28,3280,326614
CTSH,D,3629,504572,5.02E+07
CTSH,J,609,54824,5.46E+06
CTSH,K,1063,117040,1.17E+07
CTSH,M,3,232,23091
CTSH,P,1588,164031,1.63E+07
CTSH,Q,4826,367751,3.66E+07
CTSH,W,10,838,83524.1
CTSH,X,56,5324,529049
CTSH,Y,233,21679,2.16E+06
CTSH,Z,1380,124479,1.24E+07
CTT,B,3,100,1402.5
CTT,C,2,287,4046.7
CTT,D,192,19350,271519
CTT,K,89,15762,221061
CTT,N,43,7513,105435
CTT,P,5,408,5732
CTT,Q,14,1406,19759.7
CTT,Z,13,1993,27848.5
CTU,B,2,101,2368.43
CTU,C,2,138,3238.34
CTU,D,124,17474,409113
CTU,J,0,0,0
CTU,K,8,601,14081.3
CTU,N,59,11615,271863
CTU,P,1,100,2331
CTU,Q,5,900,21105
CTU,Y,4,450,10532.2
CTW,C,11,1136,28118
CTW,D,188,37841,936549
CTW,K,24,3851,95272.8
CTW,N,119,20961,518809
CTW,P,1,100,2471
CTW,Q,51,14403,356394
CTW,W,0,0,0
CTW,Y,1,100,2474
CTW,Z,2,200,4954
CTWS,B,9,572,19820.2
CTWS,C,16,1100,38162.7
CTWS,D,51,6127,213598
CTWS,J,1,100,3474
CTWS,K,19,1881,65561.3
CTWS,P,34,651,22676.9
CTWS,Q,73,3511,122125
CTWS,Y,5,487,16896.8
CTWS,Z,10,392,13599.1
CTX,B,0,0,0
CTX,D,126,22545,528721
CTX,J,2,200,4701
CTX,K,6,1400,32828
CTX,N,53,7909,185540
CTX,P,11,923,21665.7
CTX,Q,10,1500,35257
CTX,X,2,110,2587.2
CTX,Y,1,100,2348
CTX,Z,4,323,7592.5
CTXS,B,330,35014,2.13E+06
CTXS,C,155,16150,981945
CTXS,D,3424,488381,2.97E+07
CTXS,J,249,23613,1.43E+06
CTXS,K,1530,182271,1.11E+07
CTXS,P,1522,173644,1.06E+07
CTXS,Q,6932,608824,3.70E+07
CTXS,W,61,6838,416101
CTXS,X,41,5201,318017
CTXS,Y,301,29017,1.76E+06
CTXS,Z,1078,108813,6.62E+06
CTY,B,31,3336,66840
CTY,C,4,1300,26062
CTY,D,233,60721,1.22E+06
CTY,J,7,700,14025
CTY,K,30,7155,143280
CTY,N,248,78708,1.58E+06
CTY,P,89,11032,221080
CTY,Q,16,4000,80126
CTY,Y,9,2818,56422.3
CTY,Z,25,2544,50946.4
CU,B,0,0,0
CU,C,1,200,4220
CU,D,23,4587,97015.3
CU,K,3,345,7264.25
CU,Q,11,1647,34728.5
CUB,B,44,4398,226066
CUB,D,245,21556,1.11E+06
CUB,J,15,1440,74087
CUB,K,69,8036,413729
CUB,N,312,35066,1.80E+06
CUB,P,305,25054,1.29E+06
CUB,Q,227,22262,1.15E+06
CUB,W,2,200,10315
CUB,X,3,203,10434.1
CUB,Y,9,718,37015.6
CUB,Z,82,7471,384525
CUBA,C,6,1900,15637
CUBA,D,16,2975,24575.1
CUBA,P,21,7940,65545
CUBA,Q,13,5801,47838.2
CUBA,Z,11,3657,30235.9
CUBE,B,296,34024,541733
CUBE,C,11,1200,19156
CUBE,D,2252,371105,5.91E+06
CUBE,J,273,28565,454473
CUBE,K,312,39865,634270
CUBE,N,825,240974,3.83E+06
CUBE,P,882,125338,1.99E+06
CUBE,Q,1024,142006,2.26E+06
CUBE,W,43,4225,67169.6
CUBE,X,66,9554,151794
CUBE,Y,259,27496,437460
CUBE,Z,1385,160795,2.56E+06
CUBE_hyphen_A,D,0,0,0
CUBE_hyphen_A,K,0,0,0
CUBI,B,51,4824,98192.5
CUBI,D,71,8097,164755
CUBI,J,12,1060,21575.2
CUBI,K,16,1236,25130.5
CUBI,P,114,9090,184895
CUBI,Q,227,16083,327250
CUBI,X,2,176,3566.52
CUBI,Y,4,1112,22597.6
CUBI,Z,41,5146,104570
CUDA,B,62,4390,164657
CUDA,C,72,8645,325088
CUDA,D,914,161007,6.02E+06
CUDA,J,122,8867,333215
CUDA,K,270,31904,1.20E+06
CUDA,N,292,38228,1.44E+06
CUDA,P,333,34477,1.30E+06
CUDA,Q,291,32937,1.24E+06
CUDA,W,8,922,34667.3
CUDA,X,0,0,0
CUDA,Y,94,9066,340511
CUDA,Z,152,14676,550346
CUI,B,8,1200,9072.43
CUI,C,10,1300,9898
CUI,D,594,100259,764774
CUI,J,7,725,5542.65
CUI,K,128,23384,178185
CUI,P,84,10538,80405.5
CUI,Q,177,28838,220354
CUI,W,16,1640,12543.6
CUI,X,0,0,0
CUI,Y,20,2036,15516.6
CUI,Z,170,22963,176437
CUK,B,46,3856,158140
CUK,D,164,16503,676320
CUK,J,65,6779,277628
CUK,K,46,4592,188263
CUK,N,266,40021,1.64E+06
CUK,P,212,30180,1.23E+06
CUK,Q,635,50104,2.05E+06
CUK,W,15,1430,58575.6
CUK,X,0,0,0
CUK,Y,57,4371,179382
CUK,Z,69,6174,252809
CUNB,C,3,134,2375.82
CUNB,D,30,4651,82176.2
CUNB,J,1,100,1768.5
CUNB,K,1,255,4488
CUNB,P,22,346,6114.58
CUNB,Q,25,2124,37418.6
CUNB,Z,0,0,0
CUR,A,279,110031,400711
CUR,B,27,2809,10416.9
CUR,C,39,14011,51154.6
CUR,D,1688,757809,2.77E+06
CUR,J,184,19592,72163.6
CUR,K,439,223807,817879
CUR,P,318,76061,278983
CUR,Q,222,47921,176309
CUR,Y,99,20136,74215.3
CUR,Z,150,22940,84187.6
CURE,B,0,0,0
CURE,C,37,5088,368825
CURE,D,278,42824,3.10E+06
CURE,K,48,10279,745138
CURE,P,55,8880,642593
CURE,Q,3,134,9716.04
CURE,Y,0,0,0
CURE,Z,5,400,28843
CUT,B,0,0,0
CUT,C,0,0,0
CUT,D,117,20581,522776
CUT,K,0,0,0
CUT,P,95,15684,398519
CUT,Q,5,1118,28418.8
CUT,Y,1,25,635
CUT,Z,10,430,10931
CUTR,B,0,0,0
CUTR,C,0,0,0
CUTR,D,17,2450,24421.4
CUTR,J,6,600,5965
CUTR,K,34,3261,32359
CUTR,P,36,4296,42669.1
CUTR,Q,50,5355,53112.2
CUTR,W,0,0,0
CUTR,Y,0,0,0
CUTR,Z,12,1180,11647.9
CUZ,B,522,64141,678447
CUZ,C,22,2607,27546.3
CUZ,D,1395,218389,2.31E+06
CUZ,J,380,43203,457155
CUZ,K,214,32246,341448
CUZ,N,650,206426,2.18E+06
CUZ,P,628,84893,898239
CUZ,Q,1390,235474,2.49E+06
CUZ,W,51,5075,53708.3
CUZ,X,91,13552,143245
CUZ,Y,223,24546,259696
CUZ,Z,800,110090,1.16E+06
CUZ_hyphen_B,D,5,1600,40000
CUZ_hyphen_B,N,1,400,10000
CUZ_hyphen_B,Z,0,0,0
CVA,B,290,30922,545846
CVA,C,3,300,5288
CVA,D,2532,473201,8.36E+06
CVA,J,308,28322,500160
CVA,K,305,37238,657338
CVA,N,808,208537,3.68E+06
CVA,P,482,45470,802595
CVA,Q,949,107642,1.90E+06
CVA,W,64,7290,128725
CVA,X,46,4862,85805
CVA,Y,226,21171,373902
CVA,Z,656,67321,1.19E+06
CVB,N,0,0,0
CVBF,B,51,4300,72006.4
CVBF,C,0,0,0
CVBF,D,487,61103,1.02E+06
CVBF,J,80,7016,117371
CVBF,K,168,20180,337551
CVBF,P,310,30186,504831
CVBF,Q,1258,130886,2.19E+06
CVBF,W,33,3097,51811.1
CVBF,X,31,2821,47176
CVBF,Y,53,6414,107388
CVBF,Z,290,26471,442728
CVC,B,713,80396,1.36E+06
CVC,C,48,6036,101706
CVC,D,5253,1069243,1.81E+07
CVC,J,645,72254,1.22E+06
CVC,K,1082,153841,2.60E+06
CVC,N,1412,444987,7.53E+06
CVC,P,1558,189532,3.21E+06
CVC,Q,4560,574046,9.70E+06
CVC,W,145,15673,264904
CVC,X,75,10871,183898
CVC,Y,389,41743,706075
CVC,Z,2505,321016,5.43E+06
CVCO,B,7,472,32735
CVCO,D,52,4399,306585
CVCO,J,14,774,53819.9
CVCO,K,42,5826,408125
CVCO,P,85,6437,449845
CVCO,Q,251,14075,984599
CVCO,W,3,102,7099.71
CVCO,X,9,618,42916.3
CVCO,Y,4,264,18205
CVCO,Z,38,1357,94990.7
CVCY,B,17,1600,17677
CVCY,C,2,200,2263
CVCY,D,39,3847,42525.7
CVCY,J,5,500,5550
CVCY,K,3,253,2803.24
CVCY,P,13,1847,20473.9
CVCY,Q,27,2717,30092.8
CVCY,X,2,600,6600
CVCY,Y,8,800,8855
CVD,B,152,13013,1.21E+06
CVD,C,4,400,37102
CVD,D,1324,133635,1.24E+07
CVD,J,58,5365,497541
CVD,K,437,39243,3.64E+06
CVD,N,669,67325,6.24E+06
CVD,P,816,72211,6.69E+06
CVD,Q,679,57723,5.35E+06
CVD,X,19,1448,133944
CVD,Y,124,10933,1.01E+06
CVD,Z,234,18692,1.73E+06
CVE,B,311,35152,964329
CVE,C,28,5200,142552
CVE,D,2883,654640,1.79E+07
CVE,J,340,35422,971611
CVE,K,291,43049,1.18E+06
CVE,N,654,121983,3.35E+06
CVE,P,866,112102,3.07E+06
CVE,Q,904,105232,2.89E+06
CVE,W,54,6096,167254
CVE,X,47,5016,137519
CVE,Y,373,34824,955302
CVE,Z,2849,310347,8.51E+06
CVG,B,99,9992,220111
CVG,C,14,1500,33144
CVG,D,593,66997,1.47E+06
CVG,J,134,10641,233874
CVG,K,254,34300,757348
CVG,N,574,83260,1.83E+06
CVG,P,595,65176,1.44E+06
CVG,Q,905,98068,2.16E+06
CVG,W,50,4705,103531
CVG,X,7,661,14547
CVG,Y,68,5775,126965
CVG,Z,277,22862,502049
CVGI,B,13,1107,8364.05
CVGI,C,20,1829,13786.5
CVGI,D,386,50186,378213
CVGI,J,19,1181,8915.94
CVGI,K,157,19111,144034
CVGI,P,137,25402,191734
CVGI,Q,301,28465,214428
CVGI,W,3,299,2259.44
CVGI,Y,23,2126,16015.5
CVGI,Z,41,3712,27970.4
CVGW,B,49,5042,159963
CVGW,C,8,646,20714.1
CVGW,D,145,14441,461794
CVGW,J,32,3042,97148
CVGW,K,135,12034,383320
CVGW,P,93,7977,253950
CVGW,Q,202,18298,584633
CVGW,W,4,500,15843
CVGW,X,14,1400,44237
CVGW,Y,24,1678,52877.4
CVGW,Z,49,3541,112774
CVI,B,167,13534,564062
CVI,C,3,347,14384.1
CVI,D,569,76503,3.18E+06
CVI,J,43,3590,149468
CVI,K,697,73294,3.05E+06
CVI,N,878,87015,3.62E+06
CVI,P,630,53037,2.21E+06
CVI,Q,1231,109511,4.56E+06
CVI,W,2,200,8353
CVI,X,18,1602,66721.4
CVI,Y,100,10077,419536
CVI,Z,314,21956,914633
CVLT,B,341,33870,2.44E+06
CVLT,C,11,1008,73402.2
CVLT,D,1223,155194,1.13E+07
CVLT,J,62,5390,389561
CVLT,K,833,84688,6.10E+06
CVLT,P,570,51973,3.75E+06
CVLT,Q,2105,169735,1.23E+07
CVLT,W,1,100,7182
CVLT,X,19,1710,123688
CVLT,Y,89,7821,565131
CVLT,Z,272,25290,1.83E+06
CVLY,D,3,300,6271
CVLY,K,0,0,0
CVLY,P,0,0,0
CVLY,Z,0,0,0
CVM,A,38,17366,12042.1
CVM,B,16,3847,2659.97
