"8054",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5113,150,"D","AMZN",NA,"13:30:02.202637738","T",32105
"8054.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5113,150,"D","AMZN",NA,"13:30:02.202637738","T",32105
"8055",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5114,100,"D","AMZN",NA,"13:30:02.202699520","T",32205
"8055.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5114,100,"D","AMZN",NA,"13:30:02.202699520","T",32205
"8056",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5115,100,"D","AMZN",NA,"13:30:02.202765117","T",32305
"8056.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5115,100,"D","AMZN",NA,"13:30:02.202765117","T",32305
"8057",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5116,100,"D","AMZN",NA,"13:30:02.202804853","T",32405
"8057.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5116,100,"D","AMZN",NA,"13:30:02.202804853","T",32405
"8058",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5117,100,"D","AMZN",NA,"13:30:02.202844128","T",32505
"8058.1",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5117,100,"D","AMZN",NA,"13:30:02.202844128","T",32505
"8059",0,"",0,0,"",0,"Q",1366723802197,1,5,513,1,0,265,5888,"",5118,100,"D","AMZN",NA,"13:30:02.202862129","T",32605
"8061",265.299987792969,"Q",100,264.850006103516,"P",200,"",1366723802319,1,3,0,0,0,0,0,"",410260,0,"","AMZN",NA,"13:30:02.292731677","Q",0
"8062",0,"",0,0,"",0,"Q",1366723802990,1,1,513,1,0,265.040008544922,0,"",5219,100,"D","AMZN",NA,"13:30:02.991324079","T",32705
"8062.1",0,"",0,0,"",0,"Q",1366723802990,1,1,513,1,0,265.040008544922,0,"",5219,100,"D","AMZN",NA,"13:30:02.991324079","T",32705
